work_id,Hon'ble Members of Parliament,State,Constituency,work_type,recommended_amount,is_sanctioned,stuck_days,early_warning_score
WS/MP18230/2024-2025/148656,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148649,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148541,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148540,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148534,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147321,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147322,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147320,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147334,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148536,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148537,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148532,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148657,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147318,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147316,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147315,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147312,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147308,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147309,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148504,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148500,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148501,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148503,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP348/2025-2026/149704,Shri Benny Behanan,Kerala,CHALAKUDY,Construction of additional rooms and halls in the existing public and community building,3500000.0,False,664.0,50.6
WS/MP18321/2025-2026/145741,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,Construction of toilet blocks,600000.0,True,263.0,50.6
WS/MP18230/2024-2025/148535,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148533,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148505,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148499,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148498,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/148497,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147328,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147327,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147326,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147332,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147323,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147333,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147331,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147329,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147330,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147324,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147325,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147311,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147319,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147310,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147314,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP18230/2024-2025/147313,R.K. CHAUDHARY,Uttar Pradesh,MOHANLALGANJ(SC),Lighting of public spaces,107985.0,True,614.0,50.6
WS/MP600/2024-2025/148231,Jitendra Singh,Jammu And Kashmir,UDHAMPUR,Installing hand pumps,179271.0,True,601.0,50.5
WS/MP410/2024-2025/139571,Pradan Baruah,Assam,LAKHIMPUR,Construction of culverts and bridges,3600000.0,True,522.0,50.5
WS/MP334/2024-2025/143362,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,176000.0,True,688.0,50.4
,Shri Benny Behanan,Kerala,CHALAKUDY,Unknown,1650000.0,False,664.0,50.3
WS/MP18236/2024-2025/138951,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,592984.0,True,517.0,50.1
WS/MP334/2024-2025/143361,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,132000.0,True,688.0,50.1
WS/MP334/2024-2025/143388,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,198000.0,True,688.0,50.1
WS/MP334/2024-2025/143398,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,132000.0,True,688.0,50.1
WS/MP334/2024-2025/143389,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,132000.0,True,688.0,50.1
WS/MP18236/2024-2025/138953,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,592984.0,True,517.0,50.1
WS/MP18236/2024-2025/138950,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,592984.0,True,517.0,50.1
WS/MP18236/2024-2025/138948,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,592984.0,True,517.0,50.1
WS/MP18236/2024-2025/138949,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,592984.0,True,517.0,50.1
WS/MP18236/2024-2025/138952,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,592984.0,True,517.0,50.1
WS/MP18321/2024-2025/152553,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,Construction of common work sheds/ common covered sitting area,400000.0,False,647.0,50.0
WS/MP18076/2026-2027/154326,DR C N MANJUNATH,Karnataka,BANGALORE RURAL,Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons,250000.0,False,638.0,50.0
WS/MP352/2025-2026/143151,Shri Hibi Eden,Kerala,ERNAKULAM,Purchase of vans and buses for educational institutions,2196400.0,True,332.0,49.9
WS/MP334/2024-2025/144857,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,154000.0,True,683.0,49.8
WS/MP334/2024-2025/143360,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,242000.0,True,688.0,49.8
WS/MP18309/2024-2025/153891,SALENG A SANGMA,Meghalaya,TURA,Construction of footpaths and pedestrian ways,500000.0,False,639.0,49.8
WS/MP18309/2024-2025/153916,SALENG A SANGMA,Meghalaya,TURA,Construction of footpaths and pedestrian ways,500000.0,False,639.0,49.8
WS/MP334/2024-2025/143354,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,264000.0,True,687.0,49.7
WS/MP334/2024-2025/144867,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,198000.0,True,683.0,49.7
WS/MP18309/2025-2026/155238,SALENG A SANGMA,Meghalaya,TURA,Construction of footpaths and pedestrian ways,200000.0,False,635.0,49.7
WS/MP18309/2025-2026/155234,SALENG A SANGMA,Meghalaya,TURA,Construction of footpaths and pedestrian ways,200000.0,False,635.0,49.7
WS/MP18309/2025-2026/155236,SALENG A SANGMA,Meghalaya,TURA,Construction of footpaths and pedestrian ways,200000.0,False,635.0,49.7
WS/MP18309/2026-2027/155237,SALENG A SANGMA,Meghalaya,TURA,Construction of footpaths and pedestrian ways,200000.0,False,635.0,49.7
WS/MP18309/2025-2026/155235,SALENG A SANGMA,Meghalaya,TURA,Construction of footpaths and pedestrian ways,200000.0,False,635.0,49.7
WS/MP18311/2024-2025/153725,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,150000.0,False,601.0,49.7
WS/MP334/2024-2025/143960,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.6
WS/MP334/2024-2025/143965,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.6
WS/MP334/2024-2025/143356,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,286000.0,True,687.0,49.6
WS/MP334/2024-2025/143963,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.6
WS/MP334/2024-2025/143964,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.6
WS/MP334/2024-2025/144843,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144864,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144855,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144869,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144868,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144856,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144866,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144845,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144846,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144854,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144847,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144844,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144860,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144863,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP334/2024-2025/144861,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,220000.0,True,683.0,49.5
WS/MP18236/2024-2025/139356,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139355,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139357,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP334/2024-2025/144865,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,242000.0,True,683.0,49.4
WS/MP18236/2024-2025/139354,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139353,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139352,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139351,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139350,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139349,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139348,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139361,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139358,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP334/2024-2025/143968,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,264000.0,True,683.0,49.4
WS/MP18236/2024-2025/139359,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP18236/2024-2025/139360,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,176999.0,True,517.0,49.4
WS/MP334/2024-2025/144870,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,242000.0,True,683.0,49.4
WS/MP334/2024-2025/143392,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,110000.0,True,688.0,49.4
WS/MP334/2024-2025/143364,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,110000.0,True,688.0,49.4
WS/MP334/2024-2025/143384,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,110000.0,True,688.0,49.4
WS/MP334/2024-2025/144858,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,242000.0,True,683.0,49.4
WS/MP334/2024-2025/144859,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,242000.0,True,683.0,49.4
WS/MP334/2024-2025/144862,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,264000.0,True,683.0,49.3
WS/MP334/2024-2025/143946,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,330000.0,True,683.0,49.2
WS/MP18236/2025-2026/139409,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18236/2025-2026/139410,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18236/2025-2026/139408,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18019/2026-2027/139500,AMARSING TISSO,Assam,Diphu (ST),Construction of community centers and community halls,5000000.0,True,23.0,49.1
WS/MP18236/2025-2026/139411,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18236/2025-2026/139394,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18236/2025-2026/139389,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18236/2025-2026/139406,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18236/2025-2026/139386,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18236/2025-2026/139388,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18236/2025-2026/139407,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,256000.0,True,432.0,49.1
WS/MP18236/2024-2025/139398,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139396,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139397,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139395,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2025-2026/139393,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,432.0,49.0
WS/MP18236/2024-2025/139412,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139413,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139414,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139399,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139404,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139405,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139402,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139403,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139401,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139400,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139391,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139392,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139385,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139387,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139390,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139415,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139417,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139418,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP18236/2024-2025/139416,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,260000.0,True,519.0,49.0
WS/MP334/2024-2025/143406,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,88000.0,True,688.0,48.9
WS/MP334/2024-2025/143407,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,44000.0,True,688.0,48.9
WS/MP334/2024-2025/143391,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,88000.0,True,688.0,48.9
WS/MP334/2024-2025/143404,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,88000.0,True,688.0,48.9
WS/MP334/2024-2025/143396,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Street lights,88000.0,True,688.0,48.9
WS/MP541/2025-2026/141494,Pradyut Bordoloi,Assam,NOWGONG,Construction of boundary walls of existing public and community buildings,200000.0,True,215.0,48.9
WS/MP541/2025-2026/141496,Pradyut Bordoloi,Assam,NOWGONG,Construction of boundary walls of existing public and community buildings,200000.0,True,215.0,48.9
WS/MP541/2025-2026/141493,Pradyut Bordoloi,Assam,NOWGONG,Construction of boundary walls of existing public and community buildings,200000.0,True,199.0,48.9
